batch_idx,cls,x,y,w,h,kpt0_x,kpt0_y,kpt0_v,kpt1_x,kpt1_y,kpt1_v,kpt2_x,kpt2_y,kpt2_v,kpt3_x,kpt3_y,kpt3_v,kpt4_x,kpt4_y,kpt4_v,kpt5_x,kpt5_y,kpt5_v,kpt6_x,kpt6_y,kpt6_v,kpt7_x,kpt7_y,kpt7_v,kpt8_x,kpt8_y,kpt8_v,kpt9_x,kpt9_y,kpt9_v,kpt10_x,kpt10_y,kpt10_v,kpt11_x,kpt11_y,kpt11_v,kpt12_x,kpt12_y,kpt12_v,kpt13_x,kpt13_y,kpt13_v,kpt14_x,kpt14_y,kpt14_v
2.000000,0.000000,0.217036,0.669447,0.433438,0.595556,0.434844,0.374167,1.000000,0.403462,0.415724,1.000000,0.373152,0.459741,1.000000,0.341693,0.501126,1.000000,0.309963,0.541864,1.000000,0.278698,0.583729,1.000000,0.247587,0.625939,1.000000,0.216522,0.668234,1.000000,0.185119,0.709773,1.000000,0.154347,0.752778,1.000000,0.123500,0.795615,1.000000,0.092456,0.837987,1.000000,0.061597,0.880751,1.000000,0.031190,0.924561,1.000000,0.001406,0.969722,1.000000
3.000000,1.000000,0.600324,0.370326,0.064336,0.137319,0.600324,0.370326,0.000000,0.600324,0.370326,0.000000,0.600324,0.370326,0.000000,0.600324,0.370326,0.000000,0.600324,0.370326,0.000000,0.600324,0.370326,0.000000,0.600324,0.370326,0.000000,0.600324,0.370326,0.000000,0.600324,0.370326,0.000000,0.600324,0.370326,0.000000,0.600324,0.370326,0.000000,0.600324,0.370326,0.000000,0.600324,0.370326,0.000000,0.600324,0.370326,0.000000,0.600324,0.370326,0.000000
3.000000,1.000000,0.677734,0.384028,0.147656,0.195833,0.677734,0.384028,0.000000,0.677734,0.384028,0.000000,0.677734,0.384028,0.000000,0.677734,0.384028,0.000000,0.677734,0.384028,0.000000,0.677734,0.384028,0.000000,0.677734,0.384028,0.000000,0.677734,0.384028,0.000000,0.677734,0.384028,0.000000,0.677734,0.384028,0.000000,0.677734,0.384028,0.000000,0.677734,0.384028,0.000000,0.677734,0.384028,0.000000,0.677734,0.384028,0.000000,0.677734,0.384028,0.000000
3.000000,1.000000,0.545086,0.350944,0.050641,0.081056,0.545086,0.350944,0.000000,0.545086,0.350944,0.000000,0.545086,0.350944,0.000000,0.545086,0.350944,0.000000,0.545086,0.350944,0.000000,0.545086,0.350944,0.000000,0.545086,0.350944,0.000000,0.545086,0.350944,0.000000,0.545086,0.350944,0.000000,0.545086,0.350944,0.000000,0.545086,0.350944,0.000000,0.545086,0.350944,0.000000,0.545086,0.350944,0.000000,0.545086,0.350944,0.000000,0.545086,0.350944,0.000000
3.000000,1.000000,0.561719,0.369444,0.035937,0.094444,0.561719,0.369444,0.000000,0.561719,0.369444,0.000000,0.561719,0.369444,0.000000,0.561719,0.369444,0.000000,0.561719,0.369444,0.000000,0.561719,0.369444,0.000000,0.561719,0.369444,0.000000,0.561719,0.369444,0.000000,0.561719,0.369444,0.000000,0.561719,0.369444,0.000000,0.561719,0.369444,0.000000,0.561719,0.369444,0.000000,0.561719,0.369444,0.000000,0.561719,0.369444,0.000000,0.561719,0.369444,0.000000
3.000000,0.000000,0.214975,0.593707,0.430414,0.482681,0.430414,0.353042,1.000000,0.399763,0.387757,1.000000,0.368659,0.421193,1.000000,0.337869,0.455545,1.000000,0.307086,0.489916,1.000000,0.276311,0.524310,1.000000,0.245536,0.558704,1.000000,0.214761,0.593098,1.000000,0.184067,0.627720,1.000000,0.153389,0.662387,1.000000,0.122711,0.697054,1.000000,0.092034,0.731721,1.000000,0.061356,0.766388,1.000000,0.030678,0.801055,1.000000,0.000000,0.835722,1.000000
3.000000,0.000000,0.740998,0.594682,0.518813,0.483083,0.481187,0.354583,1.000000,0.518648,0.387679,1.000000,0.555447,0.422996,1.000000,0.592943,0.455993,1.000000,0.630198,0.489821,1.000000,0.667105,0.524848,1.000000,0.704117,0.559527,1.000000,0.741173,0.594056,1.000000,0.778229,0.628585,1.000000,0.815286,0.663114,1.000000,0.852252,0.697946,1.000000,0.889189,0.732876,1.000000,0.926126,0.767806,1.000000,0.963063,0.802737,1.000000,1.000000,0.837667,1.000000
5.000000,1.000000,0.461719,0.316667,0.064062,0.158333,0.461719,0.316667,0.000000,0.461719,0.316667,0.000000,0.461719,0.316667,0.000000,0.461719,0.316667,0.000000,0.461719,0.316667,0.000000,0.461719,0.316667,0.000000,0.461719,0.316667,0.000000,0.461719,0.316667,0.000000,0.461719,0.316667,0.000000,0.461719,0.316667,0.000000,0.461719,0.316667,0.000000,0.461719,0.316667,0.000000,0.461719,0.316667,0.000000,0.461719,0.316667,0.000000,0.461719,0.316667,0.000000
5.000000,1.000000,0.400000,0.356250,0.028125,0.043056,0.400000,0.356250,0.000000,0.400000,0.356250,0.000000,0.400000,0.356250,0.000000,0.400000,0.356250,0.000000,0.400000,0.356250,0.000000,0.400000,0.356250,0.000000,0.400000,0.356250,0.000000,0.400000,0.356250,0.000000,0.400000,0.356250,0.000000,0.400000,0.356250,0.000000,0.400000,0.356250,0.000000,0.400000,0.356250,0.000000,0.400000,0.356250,0.000000,0.400000,0.356250,0.000000,0.400000,0.356250,0.000000
5.000000,1.000000,0.964844,0.523611,0.070312,0.369444,0.964844,0.523611,0.000000,0.964844,0.523611,0.000000,0.964844,0.523611,0.000000,0.964844,0.523611,0.000000,0.964844,0.523611,0.000000,0.964844,0.523611,0.000000,0.964844,0.523611,0.000000,0.964844,0.523611,0.000000,0.964844,0.523611,0.000000,0.964844,0.523611,0.000000,0.964844,0.523611,0.000000,0.964844,0.523611,0.000000,0.964844,0.523611,0.000000,0.964844,0.523611,0.000000,0.964844,0.523611,0.000000
5.000000,1.000000,0.511328,0.319444,0.038281,0.105556,0.511328,0.319444,0.000000,0.511328,0.319444,0.000000,0.511328,0.319444,0.000000,0.511328,0.319444,0.000000,0.511328,0.319444,0.000000,0.511328,0.319444,0.000000,0.511328,0.319444,0.000000,0.511328,0.319444,0.000000,0.511328,0.319444,0.000000,0.511328,0.319444,0.000000,0.511328,0.319444,0.000000,0.511328,0.319444,0.000000,0.511328,0.319444,0.000000,0.511328,0.319444,0.000000,0.511328,0.319444,0.000000
5.000000,1.000000,0.421875,0.352778,0.018750,0.027778,0.421875,0.352778,0.000000,0.421875,0.352778,0.000000,0.421875,0.352778,0.000000,0.421875,0.352778,0.000000,0.421875,0.352778,0.000000,0.421875,0.352778,0.000000,0.421875,0.352778,0.000000,0.421875,0.352778,0.000000,0.421875,0.352778,0.000000,0.421875,0.352778,0.000000,0.421875,0.352778,0.000000,0.421875,0.352778,0.000000,0.421875,0.352778,0.000000,0.421875,0.352778,0.000000,0.421875,0.352778,0.000000
5.000000,0.000000,0.769501,0.462796,0.460555,0.175708,0.539445,0.373139,1.000000,0.572409,0.385073,1.000000,0.605161,0.398796,1.000000,0.637942,0.412297,1.000000,0.670723,0.425797,1.000000,0.703504,0.439291,1.000000,0.736428,0.451644,1.000000,0.769352,0.463998,1.000000,0.802276,0.476351,1.000000,0.835199,0.488704,1.000000,0.868123,0.501057,1.000000,0.901047,0.513410,1.000000,0.933970,0.525763,1.000000,0.966933,0.537769,1.000000,1.000000,0.548847,1.000000
5.000000,0.000000,0.735909,0.692129,0.491688,0.616722,0.490281,0.383278,1.000000,0.524352,0.429870,1.000000,0.559690,0.473378,1.000000,0.595028,0.516886,1.000000,0.630366,0.560395,1.000000,0.665704,0.603903,1.000000,0.700966,0.647607,1.000000,0.736091,0.691656,1.000000,0.771216,0.735705,1.000000,0.806342,0.779754,1.000000,0.841467,0.823803,1.000000,0.876593,0.867853,1.000000,0.911718,0.911902,1.000000,0.946843,0.955951,1.000000,0.981969,1.000000,1.000000
5.000000,0.000000,0.215424,0.659702,0.430211,0.569000,0.430211,0.374486,1.000000,0.400444,0.417335,1.000000,0.369579,0.457661,1.000000,0.338715,0.497988,1.000000,0.307851,0.538314,1.000000,0.276987,0.578641,1.000000,0.246128,0.618981,1.000000,0.215362,0.659544,1.000000,0.184596,0.700107,1.000000,0.153830,0.740670,1.000000,0.123064,0.781233,1.000000,0.092298,0.821797,1.000000,0.061532,0.862360,1.000000,0.030766,0.902923,1.000000,0.000000,0.943486,1.000000
5.000000,0.000000,0.192658,0.466452,0.385320,0.181500,0.385320,0.375819,1.000000,0.357656,0.387826,1.000000,0.329968,0.399645,1.000000,0.302689,0.414170,1.000000,0.275409,0.428696,1.000000,0.247962,0.442139,1.000000,0.220356,0.454565,1.000000,0.192750,0.466991,1.000000,0.165144,0.479417,1.000000,0.137540,0.491852,1.000000,0.110032,0.504946,1.000000,0.082524,0.518039,1.000000,0.055016,0.531133,1.000000,0.027508,0.544226,1.000000,0.000000,0.557319,1.000000
6.000000,5.000000,0.826313,0.074354,0.069172,0.124458,0.826313,0.074354,0.000000,0.826313,0.074354,0.000000,0.826313,0.074354,0.000000,0.826313,0.074354,0.000000,0.826313,0.074354,0.000000,0.826313,0.074354,0.000000,0.826313,0.074354,0.000000,0.826313,0.074354,0.000000,0.826313,0.074354,0.000000,0.826313,0.074354,0.000000,0.826313,0.074354,0.000000,0.826313,0.074354,0.000000,0.826313,0.074354,0.000000,0.826313,0.074354,0.000000,0.826313,0.074354,0.000000
6.000000,4.000000,0.291047,0.117139,0.040734,0.018806,0.291047,0.117139,0.000000,0.291047,0.117139,0.000000,0.291047,0.117139,0.000000,0.291047,0.117139,0.000000,0.291047,0.117139,0.000000,0.291047,0.117139,0.000000,0.291047,0.117139,0.000000,0.291047,0.117139,0.000000,0.291047,0.117139,0.000000,0.291047,0.117139,0.000000,0.291047,0.117139,0.000000,0.291047,0.117139,0.000000,0.291047,0.117139,0.000000,0.291047,0.117139,0.000000,0.291047,0.117139,0.000000
6.000000,5.000000,0.194176,0.290896,0.013367,0.026347,0.194176,0.290896,0.000000,0.194176,0.290896,0.000000,0.194176,0.290896,0.000000,0.194176,0.290896,0.000000,0.194176,0.290896,0.000000,0.194176,0.290896,0.000000,0.194176,0.290896,0.000000,0.194176,0.290896,0.000000,0.194176,0.290896,0.000000,0.194176,0.290896,0.000000,0.194176,0.290896,0.000000,0.194176,0.290896,0.000000,0.194176,0.290896,0.000000,0.194176,0.290896,0.000000,0.194176,0.290896,0.000000
6.000000,1.000000,0.120703,0.362500,0.136719,0.086111,0.120703,0.362500,0.000000,0.120703,0.362500,0.000000,0.120703,0.362500,0.000000,0.120703,0.362500,0.000000,0.120703,0.362500,0.000000,0.120703,0.362500,0.000000,0.120703,0.362500,0.000000,0.120703,0.362500,0.000000,0.120703,0.362500,0.000000,0.120703,0.362500,0.000000,0.120703,0.362500,0.000000,0.120703,0.362500,0.000000,0.120703,0.362500,0.000000,0.120703,0.362500,0.000000,0.120703,0.362500,0.000000
6.000000,1.000000,0.635938,0.306944,0.112500,0.113889,0.635938,0.306944,0.000000,0.635938,0.306944,0.000000,0.635938,0.306944,0.000000,0.635938,0.306944,0.000000,0.635938,0.306944,0.000000,0.635938,0.306944,0.000000,0.635938,0.306944,0.000000,0.635938,0.306944,0.000000,0.635938,0.306944,0.000000,0.635938,0.306944,0.000000,0.635938,0.306944,0.000000,0.635938,0.306944,0.000000,0.635938,0.306944,0.000000,0.635938,0.306944,0.000000,0.635938,0.306944,0.000000
6.000000,1.000000,0.329297,0.542361,0.400781,0.554167,0.329297,0.542361,0.000000,0.329297,0.542361,0.000000,0.329297,0.542361,0.000000,0.329297,0.542361,0.000000,0.329297,0.542361,0.000000,0.329297,0.542361,0.000000,0.329297,0.542361,0.000000,0.329297,0.542361,0.000000,0.329297,0.542361,0.000000,0.329297,0.542361,0.000000,0.329297,0.542361,0.000000,0.329297,0.542361,0.000000,0.329297,0.542361,0.000000,0.329297,0.542361,0.000000,0.329297,0.542361,0.000000
6.000000,1.000000,0.558594,0.328472,0.201563,0.154167,0.558594,0.328472,0.000000,0.558594,0.328472,0.000000,0.558594,0.328472,0.000000,0.558594,0.328472,0.000000,0.558594,0.328472,0.000000,0.558594,0.328472,0.000000,0.558594,0.328472,0.000000,0.558594,0.328472,0.000000,0.558594,0.328472,0.000000,0.558594,0.328472,0.000000,0.558594,0.328472,0.000000,0.558594,0.328472,0.000000,0.558594,0.328472,0.000000,0.558594,0.328472,0.000000,0.558594,0.328472,0.000000
6.000000,0.000000,0.109465,0.740826,0.218930,0.291431,0.218930,0.595111,1.000000,0.203292,0.615928,1.000000,0.187654,0.636744,1.000000,0.172016,0.657561,1.000000,0.156378,0.678377,1.000000,0.140741,0.699193,1.000000,0.125103,0.720010,1.000000,0.109465,0.740826,1.000000,0.093827,0.761643,1.000000,0.078189,0.782459,1.000000,0.062551,0.803276,1.000000,0.046914,0.824092,1.000000,0.031276,0.844909,1.000000,0.015638,0.865725,1.000000,0.000000,0.886542,1.000000
6.000000,0.000000,0.017234,0.514514,0.034469,0.021528,0.034469,0.503750,1.000000,0.032007,0.505288,1.000000,0.029545,0.506825,1.000000,0.027083,0.508363,1.000000,0.024621,0.509901,1.000000,0.022158,0.511438,1.000000,0.019696,0.512976,1.000000,0.017234,0.514514,1.000000,0.014772,0.516052,1.000000,0.012310,0.517589,1.000000,0.009848,0.519127,1.000000,0.007386,0.520665,1.000000,0.004924,0.522202,1.000000,0.002462,0.523740,1.000000,0.000000,0.525278,1.000000
6.000000,0.000000,0.797004,0.730075,0.404258,0.502806,0.595742,0.476667,1.000000,0.623284,0.515789,1.000000,0.650852,0.554847,1.000000,0.680208,0.589552,1.000000,0.709563,0.624256,1.000000,0.738919,0.658961,1.000000,0.768110,0.694095,1.000000,0.797097,0.729767,1.000000,0.826083,0.765439,1.000000,0.855069,0.801111,1.000000,0.884055,0.836784,1.000000,0.913041,0.872456,1.000000,0.942028,0.908128,1.000000,0.971014,0.943800,1.000000,1.000000,0.979472,1.000000
9.000000,4.000000,0.312055,0.166118,0.026438,0.017736,0.312055,0.166118,0.000000,0.312055,0.166118,0.000000,0.312055,0.166118,0.000000,0.312055,0.166118,0.000000,0.312055,0.166118,0.000000,0.312055,0.166118,0.000000,0.312055,0.166118,0.000000,0.312055,0.166118,0.000000,0.312055,0.166118,0.000000,0.312055,0.166118,0.000000,0.312055,0.166118,0.000000,0.312055,0.166118,0.000000,0.312055,0.166118,0.000000,0.312055,0.166118,0.000000,0.312055,0.166118,0.000000
9.000000,1.000000,0.389453,0.465972,0.322656,0.504167,0.389453,0.465972,0.000000,0.389453,0.465972,0.000000,0.389453,0.465972,0.000000,0.389453,0.465972,0.000000,0.389453,0.465972,0.000000,0.389453,0.465972,0.000000,0.389453,0.465972,0.000000,0.389453,0.465972,0.000000,0.389453,0.465972,0.000000,0.389453,0.465972,0.000000,0.389453,0.465972,0.000000,0.389453,0.465972,0.000000,0.389453,0.465972,0.000000,0.389453,0.465972,0.000000,0.389453,0.465972,0.000000
9.000000,1.000000,0.539062,0.393056,0.162500,0.194444,0.539062,0.393056,0.000000,0.539062,0.393056,0.000000,0.539062,0.393056,0.000000,0.539062,0.393056,0.000000,0.539062,0.393056,0.000000,0.539062,0.393056,0.000000,0.539062,0.393056,0.000000,0.539062,0.393056,0.000000,0.539062,0.393056,0.000000,0.539062,0.393056,0.000000,0.539062,0.393056,0.000000,0.539062,0.393056,0.000000,0.539062,0.393056,0.000000,0.539062,0.393056,0.000000,0.539062,0.393056,0.000000
9.000000,0.000000,0.105992,0.680599,0.200492,0.368750,0.200492,0.486681,1.000000,0.188725,0.517022,1.000000,0.176959,0.547363,1.000000,0.165192,0.577704,1.000000,0.151570,0.605482,1.000000,0.137934,0.633241,1.000000,0.124299,0.661001,1.000000,0.110664,0.688760,1.000000,0.095441,0.713636,1.000000,0.079534,0.737268,1.000000,0.063627,0.760901,1.000000,0.047721,0.784533,1.000000,0.031814,0.808166,1.000000,0.015907,0.831798,1.000000,0.000000,0.855431,1.000000
9.000000,0.000000,0.576898,0.734861,0.309922,0.530278,0.421938,0.469722,1.000000,0.444075,0.507599,1.000000,0.466212,0.545476,1.000000,0.488349,0.583353,1.000000,0.510487,0.621230,1.000000,0.532624,0.659107,1.000000,0.554761,0.696984,1.000000,0.576898,0.734861,1.000000,0.599036,0.772738,1.000000,0.621173,0.810615,1.000000,0.643310,0.848492,1.000000,0.665448,0.886369,1.000000,0.687585,0.924246,1.000000,0.709722,0.962123,1.000000,0.731859,1.000000,1.000000
9.000000,0.000000,0.807120,0.532289,0.385930,0.127819,0.614070,0.469208,1.000000,0.641701,0.477711,1.000000,0.669331,0.486214,1.000000,0.696949,0.494839,1.000000,0.724499,0.504129,1.000000,0.752049,0.513419,1.000000,0.779599,0.522709,1.000000,0.807149,0.531999,1.000000,0.834699,0.541288,1.000000,0.862250,0.550578,1.000000,0.889800,0.559868,1.000000,0.917350,0.569158,1.000000,0.944900,0.578448,1.000000,0.972450,0.587738,1.000000,1.000000,0.597028,1.000000
10.000000,6.000000,0.624234,0.278722,0.024734,0.042111,0.624234,0.278722,0.000000,0.624234,0.278722,0.000000,0.624234,0.278722,0.000000,0.624234,0.278722,0.000000,0.624234,0.278722,0.000000,0.624234,0.278722,0.000000,0.624234,0.278722,0.000000,0.624234,0.278722,0.000000,0.624234,0.278722,0.000000,0.624234,0.278722,0.000000,0.624234,0.278722,0.000000,0.624234,0.278722,0.000000,0.624234,0.278722,0.000000,0.624234,0.278722,0.000000,0.624234,0.278722,0.000000
10.000000,1.000000,0.481250,0.315278,0.071875,0.191667,0.481250,0.315278,0.000000,0.481250,0.315278,0.000000,0.481250,0.315278,0.000000,0.481250,0.315278,0.000000,0.481250,0.315278,0.000000,0.481250,0.315278,0.000000,0.481250,0.315278,0.000000,0.481250,0.315278,0.000000,0.481250,0.315278,0.000000,0.481250,0.315278,0.000000,0.481250,0.315278,0.000000,0.481250,0.315278,0.000000,0.481250,0.315278,0.000000,0.481250,0.315278,0.000000,0.481250,0.315278,0.000000
10.000000,0.000000,0.221608,0.593569,0.444922,0.438264,0.444922,0.377403,1.000000,0.412028,0.404661,1.000000,0.380506,0.436825,1.000000,0.348460,0.467308,1.000000,0.316414,0.497790,1.000000,0.284367,0.528273,1.000000,0.252760,0.560171,1.000000,0.221165,0.592108,1.000000,0.189570,0.624045,1.000000,0.157975,0.655982,1.000000,0.126380,0.687919,1.000000,0.094785,0.719856,1.000000,0.063190,0.751793,1.000000,0.031595,0.783730,1.000000,0.000000,0.815667,1.000000
10.000000,0.000000,0.757107,0.653325,0.483719,0.518681,0.516281,0.391139,1.000000,0.549286,0.432337,1.000000,0.583468,0.470492,1.000000,0.617929,0.507832,1.000000,0.652662,0.544376,1.000000,0.687396,0.580921,1.000000,0.722130,0.617465,1.000000,0.756864,0.654009,1.000000,0.791597,0.690554,1.000000,0.826331,0.727098,1.000000,0.861065,0.763642,1.000000,0.895799,0.800187,1.000000,0.930532,0.836731,1.000000,0.965266,0.873275,1.000000,1.000000,0.909819,1.000000
11.000000,6.000000,0.614027,0.314590,0.019883,0.030514,0.614027,0.314590,0.000000,0.614027,0.314590,0.000000,0.614027,0.314590,0.000000,0.614027,0.314590,0.000000,0.614027,0.314590,0.000000,0.614027,0.314590,0.000000,0.614027,0.314590,0.000000,0.614027,0.314590,0.000000,0.614027,0.314590,0.000000,0.614027,0.314590,0.000000,0.614027,0.314590,0.000000,0.614027,0.314590,0.000000,0.614027,0.314590,0.000000,0.614027,0.314590,0.000000,0.614027,0.314590,0.000000
11.000000,0.000000,0.243795,0.663904,0.503141,0.602097,0.503141,0.390958,1.000000,0.460298,0.407510,1.000000,0.417789,0.425648,1.000000,0.379560,0.463397,1.000000,0.344731,0.510724,1.000000,0.310280,0.559009,1.000000,0.275805,0.607236,1.000000,0.241329,0.655464,1.000000,0.206854,0.703691,1.000000,0.172378,0.751919,1.000000,0.137902,0.800146,1.000000,0.103427,0.848373,1.000000,0.068951,0.896601,1.000000,0.034476,0.944828,1.000000,0.000000,0.993056,1.000000
11.000000,0.000000,0.748163,0.600594,0.474062,0.403458,0.525938,0.397778,1.000000,0.528006,0.429260,1.000000,0.564671,0.456389,1.000000,0.600771,0.485826,1.000000,0.636921,0.515066,1.000000,0.673229,0.543683,1.000000,0.709537,0.572300,1.000000,0.745845,0.600917,1.000000,0.782152,0.629534,1.000000,0.818460,0.658151,1.000000,0.854768,0.686768,1.000000,0.891076,0.715385,1.000000,0.927384,0.744002,1.000000,0.963692,0.772619,1.000000,1.000000,0.801236,1.000000
12.000000,4.000000,0.359578,0.151674,0.029047,0.019903,0.359578,0.151674,0.000000,0.359578,0.151674,0.000000,0.359578,0.151674,0.000000,0.359578,0.151674,0.000000,0.359578,0.151674,0.000000,0.359578,0.151674,0.000000,0.359578,0.151674,0.000000,0.359578,0.151674,0.000000,0.359578,0.151674,0.000000,0.359578,0.151674,0.000000,0.359578,0.151674,0.000000,0.359578,0.151674,0.000000,0.359578,0.151674,0.000000,0.359578,0.151674,0.000000,0.359578,0.151674,0.000000
12.000000,1.000000,0.290625,0.320833,0.114062,0.202778,0.290625,0.320833,0.000000,0.290625,0.320833,0.000000,0.290625,0.320833,0.000000,0.290625,0.320833,0.000000,0.290625,0.320833,0.000000,0.290625,0.320833,0.000000,0.290625,0.320833,0.000000,0.290625,0.320833,0.000000,0.290625,0.320833,0.000000,0.290625,0.320833,0.000000,0.290625,0.320833,0.000000,0.290625,0.320833,0.000000,0.290625,0.320833,0.000000,0.290625,0.320833,0.000000,0.290625,0.320833,0.000000
12.000000,1.000000,0.642578,0.345833,0.064844,0.058333,0.642578,0.345833,0.000000,0.642578,0.345833,0.000000,0.642578,0.345833,0.000000,0.642578,0.345833,0.000000,0.642578,0.345833,0.000000,0.642578,0.345833,0.000000,0.642578,0.345833,0.000000,0.642578,0.345833,0.000000,0.642578,0.345833,0.000000,0.642578,0.345833,0.000000,0.642578,0.345833,0.000000,0.642578,0.345833,0.000000,0.642578,0.345833,0.000000,0.642578,0.345833,0.000000,0.642578,0.345833,0.000000
